txn_id,user_id,txn_date,txn_year,txn_month,txn_type,txn_amount,txn_status
2090,103,2026-01-27,2026,1,CARD,3966.8,SUCCESS
2091,103,2025-12-07,2025,12,UPI,2162.41,SUCCESS
2092,103,2025-11-20,2025,11,CARD,395.56,SUCCESS
2093,104,2025-11-26,2025,11,CARD,1029.2,SUCCESS
2094,104,2025-10-30,2025,10,CARD,551.85,SUCCESS
2095,104,2025-11-26,2025,11,UPI,1205.71,SUCCESS
2096,104,2026-01-27,2026,1,CARD,3104.75,SUCCESS
2097,104,2025-10-26,2025,10,UPI,3050.06,SUCCESS
2098,104,2025-10-08,2025,10,UPI,1605.51,SUCCESS
2099,104,2026-01-19,2026,1,UPI,4400.66,SUCCESS
2100,104,2026-01-14,2026,1,CARD,415.33,SUCCESS
2101,104,2025-10-04,2025,10,CARD,740.58,SUCCESS
2102,104,2025-10-28,2025,10,UPI,2786.24,SUCCESS
2103,104,2025-12-14,2025,12,CARD,1520.1,SUCCESS
2104,104,2025-11-15,2025,11,UPI,4876.3,SUCCESS
2105,104,2025-10-14,2025,10,CARD,4044.84,SUCCESS
2106,104,2025-12-03,2025,12,UPI,1988.82,SUCCESS
2107,104,2026-01-05,2026,1,UPI,4881.83,SUCCESS
2108,104,2025-12-08,2025,12,UPI,4982.9,SUCCESS
2109,104,2025-12-09,2025,12,UPI,2929.56,SUCCESS
2110,104,2025-12-19,2025,12,CARD,2255.14,SUCCESS
2111,104,2026-01-03,2026,1,UPI,3387.35,SUCCESS
2112,105,2025-10-27,2025,10,CARD,4480.18,SUCCESS
2113,105,2025-10-21,2025,10,CARD,2960.73,SUCCESS
2114,105,2026-01-17,2026,1,UPI,4074.24,SUCCESS
2115,105,2025-10-16,2025,10,CARD,3738.94,SUCCESS
2116,105,2026-01-05,2026,1,UPI,2958.85,SUCCESS
2117,105,2025-11-06,2025,11,UPI,558.73,SUCCESS
2118,105,2026-01-03,2026,1,CARD,1385.93,SUCCESS
2119,105,2026-01-17,2026,1,CARD,4800.75,SUCCESS
2120,105,2026-01-25,2026,1,UPI,1197.48,SUCCESS
2121,105,2026-01-27,2026,1,UPI,1083.17,SUCCESS
2122,105,2025-11-27,2025,11,CARD,4810.98,FAILED
2123,105,2025-10-13,2025,10,UPI,4390.01,SUCCESS
2124,105,2026-01-17,2026,1,CARD,2812.01,SUCCESS
2125,105,2025-12-23,2025,12,UPI,4140.66,SUCCESS
2126,105,2025-10-10,2025,10,UPI,3650.12,SUCCESS
2127,105,2025-11-28,2025,11,UPI,4553.0,SUCCESS
2128,105,2025-11-20,2025,11,CARD,4342.49,SUCCESS
2129,105,2026-01-14,2026,1,UPI,1169.74,SUCCESS
2130,105,2025-10-19,2025,10,UPI,2353.72,SUCCESS
2131,105,2026-01-29,2026,1,UPI,1107.41,SUCCESS
2132,105,2026-01-19,2026,1,UPI,140.3,SUCCESS
2133,105,2025-12-16,2025,12,UPI,259.42,SUCCESS
2134,105,2026-01-04,2026,1,CARD,4531.42,SUCCESS
2135,105,2026-01-08,2026,1,UPI,3709.53,SUCCESS
2136,105,2025-12-03,2025,12,CARD,2387.68,SUCCESS
2137,105,2025-10-31,2025,10,UPI,1360.15,SUCCESS
2138,105,2025-12-22,2025,12,CARD,3430.09,SUCCESS
2139,105,2025-11-18,2025,11,CARD,424.22,SUCCESS
2140,105,2025-11-10,2025,11,UPI,84.0,SUCCESS
2141,105,2025-11-20,2025,11,UPI,945.71,SUCCESS
2142,106,2025-10-18,2025,10,UPI,4956.0,SUCCESS
2143,106,2025-10-29,2025,10,UPI,1750.56,SUCCESS
2144,106,2025-10-29,2025,10,CARD,4706.93,SUCCESS
2145,106,2025-11-17,2025,11,UPI,3026.42,SUCCESS
2146,106,2025-11-12,2025,11,UPI,1650.99,SUCCESS
2147,106,2025-11-19,2025,11,UPI,3036.27,SUCCESS
2148,106,2025-10-22,2025,10,CARD,3393.2,SUCCESS
2149,106,2025-10-29,2025,10,UPI,2511.18,SUCCESS
2150,106,2026-01-19,2026,1,UPI,1725.1,SUCCESS
2151,106,2025-11-10,2025,11,UPI,59.81,SUCCESS
2152,106,2025-11-30,2025,11,CARD,2653.34,SUCCESS
2153,106,2025-10-10,2025,10,CARD,2267.39,SUCCESS
2154,106,2026-01-12,2026,1,UPI,4293.08,FAILED
2155,106,2025-12-03,2025,12,CARD,533.99,SUCCESS
2156,106,2025-10-08,2025,10,UPI,1228.59,SUCCESS
2157,106,2025-10-23,2025,10,CARD,3068.67,SUCCESS
2158,106,2025-12-01,2025,12,UPI,2156.73,SUCCESS
2159,106,2026-01-04,2026,1,CARD,2624.87,SUCCESS
2160,106,2025-12-19,2025,12,UPI,1731.5,SUCCESS
2161,106,2025-10-23,2025,10,CARD,2911.73,SUCCESS
2162,106,2025-11-18,2025,11,CARD,1603.65,SUCCESS
2163,106,2025-10-07,2025,10,UPI,4409.32,SUCCESS
2164,106,2025-12-06,2025,12,CARD,4017.11,SUCCESS
2165,107,2025-12-01,2025,12,CARD,4816.4,SUCCESS
2166,107,2025-10-19,2025,10,UPI,608.69,SUCCESS
2167,107,2025-10-11,2025,10,UPI,1537.83,SUCCESS
2168,107,2025-10-02,2025,10,UPI,608.77,SUCCESS
2169,107,2025-11-07,2025,11,UPI,2122.45,SUCCESS
2170,107,2026-01-07,2026,1,UPI,4665.83,SUCCESS
2171,107,2025-11-10,2025,11,CARD,3341.52,FAILED
2172,107,2026-01-28,2026,1,UPI,835.3,SUCCESS
2173,107,2025-10-06,2025,10,UPI,4108.33,SUCCESS
2174,107,2026-01-13,2026,1,CARD,814.24,SUCCESS
2175,108,2025-10-08,2025,10,CARD,3328.14,SUCCESS
2176,108,2026-01-03,2026,1,UPI,3240.04,SUCCESS
2177,108,2025-11-12,2025,11,CARD,961.74,SUCCESS
2178,108,2026-01-11,2026,1,CARD,2767.26,SUCCESS
2179,108,2026-01-22,2026,1,CARD,3899.06,SUCCESS
2180,108,2026-01-13,2026,1,UPI,2217.61,SUCCESS
2181,108,2026-01-12,2026,1,UPI,3265.41,SUCCESS
2182,108,2025-10-08,2025,10,UPI,1754.15,SUCCESS
2183,108,2025-11-02,2025,11,CARD,782.25,SUCCESS
2184,108,2025-11-04,2025,11,CARD,2022.01,SUCCESS
2185,108,2025-10-19,2025,10,CARD,4795.46,SUCCESS
2186,108,2026-01-08,2026,1,CARD,838.14,SUCCESS
2187,108,2025-10-19,2025,10,UPI,3767.84,FAILED
2188,109,2025-11-17,2025,11,CARD,4375.42,SUCCESS
2189,109,2025-10-02,2025,10,UPI,625.58,SUCCESS
2190,109,2025-12-24,2025,12,CARD,2955.53,SUCCESS
2191,109,2025-10-02,2025,10,CARD,276.66,SUCCESS
2192,109,2026-01-24,2026,1,CARD,4414.76,SUCCESS
2193,109,2025-12-10,2025,12,CARD,3463.27,SUCCESS
2194,109,2025-10-13,2025,10,UPI,911.49,SUCCESS
2195,109,2026-01-14,2026,1,UPI,2356.51,FAILED
2196,109,2025-11-16,2025,11,CARD,2751.02,SUCCESS
2197,109,2025-10-29,2025,10,CARD,2318.37,SUCCESS
2198,109,2025-11-13,2025,11,CARD,627.75,SUCCESS
2199,109,2025-10-16,2025,10,CARD,1455.85,SUCCESS
2200,110,2026-01-10,2026,1,CARD,2960.36,SUCCESS
2201,110,2025-11-12,2025,11,UPI,3241.73,SUCCESS
2202,110,2025-12-16,2025,12,CARD,4119.48,SUCCESS
2203,110,2025-10-27,2025,10,CARD,3347.96,SUCCESS
2204,110,2025-11-04,2025,11,CARD,4291.74,SUCCESS
2205,110,2025-10-13,2025,10,CARD,394.82,SUCCESS
2206,110,2025-10-12,2025,10,CARD,4138.73,SUCCESS
2207,110,2025-11-22,2025,11,UPI,1098.34,SUCCESS
2208,110,2025-11-09,2025,11,CARD,1871.33,SUCCESS
2209,110,2025-10-14,2025,10,CARD,2696.22,SUCCESS
2210,110,2025-12-11,2025,12,UPI,961.9,FAILED
2211,110,2025-12-14,2025,12,UPI,2907.38,SUCCESS
2212,110,2025-12-01,2025,12,UPI,1679.3,SUCCESS
2213,110,2026-01-15,2026,1,UPI,3641.16,FAILED
2214,110,2025-12-06,2025,12,CARD,2265.5,SUCCESS
2215,110,2025-12-10,2025,12,UPI,1420.85,SUCCESS
2216,110,2025-10-25,2025,10,CARD,320.26,SUCCESS
2217,110,2025-11-28,2025,11,UPI,2999.43,FAILED
2218,110,2025-11-11,2025,11,CARD,3497.19,SUCCESS
2219,110,2026-01-06,2026,1,CARD,844.43,SUCCESS
2220,110,2025-11-19,2025,11,CARD,3075.09,SUCCESS
2221,110,2025-11-03,2025,11,UPI,3290.8,SUCCESS
2222,110,2025-11-13,2025,11,UPI,4499.22,FAILED
2223,110,2025-10-17,2025,10,UPI,852.88,FAILED
2224,110,2025-10-25,2025,10,UPI,4259.89,SUCCESS
2225,110,2025-10-12,2025,10,CARD,607.12,SUCCESS
2226,110,2025-10-13,2025,10,CARD,3952.28,SUCCESS
2227,110,2026-01-08,2026,1,CARD,2198.44,SUCCESS
2228,110,2025-11-08,2025,11,CARD,1786.74,SUCCESS
2229,111,2025-12-12,2025,12,UPI,3198.92,SUCCESS
2230,111,2025-12-08,2025,12,UPI,2195.54,SUCCESS
2231,111,2025-11-25,2025,11,UPI,2585.33,FAILED
2232,111,2025-11-07,2025,11,CARD,1501.68,SUCCESS
2233,111,2025-10-06,2025,10,UPI,3585.38,SUCCESS
2234,111,2026-01-26,2026,1,UPI,1374.69,SUCCESS
2235,111,2025-10-21,2025,10,UPI,4966.37,SUCCESS
2236,111,2026-01-29,2026,1,UPI,4630.08,SUCCESS
2237,111,2025-12-12,2025,12,CARD,1902.55,SUCCESS
2238,111,2025-10-08,2025,10,UPI,4139.95,SUCCESS
2239,111,2026-01-28,2026,1,UPI,4341.42,SUCCESS
2240,111,2025-10-23,2025,10,CARD,231.81,SUCCESS
2241,111,2025-12-23,2025,12,CARD,217.8,SUCCESS
2242,111,2026-01-22,2026,1,UPI,4237.0,SUCCESS
2243,112,2026-01-17,2026,1,UPI,1580.26,SUCCESS
2244,112,2025-11-25,2025,11,CARD,1179.8,SUCCESS
2245,112,2025-11-19,2025,11,UPI,370.33,SUCCESS
2246,112,2026-01-13,2026,1,UPI,1571.46,SUCCESS
2247,112,2025-11-09,2025,11,CARD,1100.78,SUCCESS
2248,112,2025-12-22,2025,12,CARD,2211.45,SUCCESS
2249,112,2025-11-13,2025,11,UPI,4450.01,SUCCESS
2250,112,2025-11-12,2025,11,UPI,1391.49,SUCCESS
2251,112,2025-10-03,2025,10,CARD,2324.02,SUCCESS
2252,112,2025-12-13,2025,12,UPI,4308.0,SUCCESS
2253,113,2025-10-23,2025,10,CARD,1848.92,SUCCESS
2254,113,2025-12-30,2025,12,CARD,1445.5,SUCCESS
2255,113,2025-11-20,2025,11,UPI,3373.38,SUCCESS
2256,113,2025-10-03,2025,10,CARD,254.21,SUCCESS
2257,113,2025-11-29,2025,11,CARD,258.97,SUCCESS
2258,113,2025-11-06,2025,11,UPI,488.99,FAILED
2259,113,2026-01-21,2026,1,UPI,3195.28,SUCCESS
2260,113,2025-12-10,2025,12,UPI,1225.79,SUCCESS
2261,113,2025-12-13,2025,12,CARD,1179.04,SUCCESS
2262,113,2025-11-16,2025,11,UPI,4648.89,SUCCESS
2263,113,2026-01-29,2026,1,CARD,3771.37,SUCCESS
2264,113,2026-01-09,2026,1,UPI,1817.96,SUCCESS
2265,113,2025-12-02,2025,12,CARD,3821.1,SUCCESS
2266,113,2025-10-25,2025,10,UPI,3398.66,FAILED
2267,113,2026-01-28,2026,1,CARD,855.72,SUCCESS
2268,113,2025-10-08,2025,10,CARD,4747.15,SUCCESS
2269,113,2026-01-06,2026,1,CARD,4291.5,SUCCESS
2270,113,2025-12-07,2025,12,UPI,4512.23,SUCCESS
2271,113,2026-01-20,2026,1,UPI,1159.81,SUCCESS
2272,113,2025-10-11,2025,10,CARD,3523.81,SUCCESS
2273,113,2025-12-21,2025,12,UPI,4745.02,SUCCESS
2274,113,2025-11-08,2025,11,CARD,742.03,SUCCESS
2275,113,2026-01-06,2026,1,UPI,1444.48,SUCCESS
2276,113,2026-01-21,2026,1,UPI,2294.75,FAILED
2277,114,2025-12-03,2025,12,UPI,4574.95,SUCCESS
2278,114,2025-10-03,2025,10,CARD,1236.38,SUCCESS
2279,114,2025-12-29,2025,12,CARD,1729.46,SUCCESS
2280,114,2025-11-25,2025,11,UPI,3073.12,SUCCESS
2281,114,2025-12-25,2025,12,UPI,2970.48,SUCCESS
2282,114,2025-11-24,2025,11,CARD,628.96,SUCCESS
2283,114,2025-12-21,2025,12,CARD,1572.1,SUCCESS
2284,114,2025-10-07,2025,10,UPI,867.4,SUCCESS
2285,114,2026-01-03,2026,1,UPI,3287.97,SUCCESS
2286,114,2025-11-24,2025,11,UPI,2372.41,SUCCESS
2287,114,2026-01-22,2026,1,CARD,4371.26,FAILED
2288,114,2026-01-20,2026,1,UPI,3379.16,SUCCESS
2289,114,2026-01-11,2026,1,UPI,1636.59,FAILED
2290,114,2026-01-09,2026,1,CARD,2700.15,SUCCESS
2291,114,2025-12-07,2025,12,UPI,2124.08,SUCCESS
2292,115,2026-01-01,2026,1,UPI,2686.48,FAILED
2293,115,2026-01-29,2026,1,CARD,3190.5,FAILED
2294,115,2026-01-14,2026,1,UPI,3777.22,SUCCESS
2295,115,2025-12-19,2025,12,CARD,3207.73,SUCCESS
2296,115,2025-10-22,2025,10,CARD,1498.54,SUCCESS
2297,115,2025-12-03,2025,12,UPI,2256.34,SUCCESS
2298,115,2025-12-30,2025,12,CARD,1541.34,SUCCESS
2299,115,2026-01-07,2026,1,CARD,4141.57,SUCCESS
2300,115,2025-11-05,2025,11,CARD,4514.67,SUCCESS
2301,115,2025-10-11,2025,10,CARD,1272.91,SUCCESS
2302,115,2025-12-02,2025,12,UPI,4915.78,SUCCESS
2303,115,2025-12-11,2025,12,CARD,4899.85,SUCCESS
2304,115,2025-11-27,2025,11,UPI,2031.8,SUCCESS
2305,115,2025-11-04,2025,11,CARD,2820.51,SUCCESS
2306,115,2025-10-24,2025,10,UPI,769.18,SUCCESS
2307,115,2026-01-20,2026,1,CARD,1336.31,SUCCESS
2308,115,2026-01-22,2026,1,UPI,3947.0,FAILED
2309,115,2025-10-09,2025,10,CARD,2068.89,SUCCESS
2310,115,2025-12-28,2025,12,CARD,4712.65,SUCCESS
2311,115,2025-12-14,2025,12,UPI,4019.99,SUCCESS
2312,115,2025-10-16,2025,10,UPI,703.15,FAILED
2313,115,2026-01-03,2026,1,UPI,4782.21,SUCCESS
2314,115,2026-01-05,2026,1,CARD,1814.31,SUCCESS
2315,115,2025-12-05,2025,12,CARD,1799.66,SUCCESS
2316,116,2026-01-07,2026,1,CARD,3430.08,SUCCESS
2317,116,2025-11-14,2025,11,CARD,518.73,SUCCESS
2318,116,2025-12-29,2025,12,CARD,1936.32,SUCCESS
2319,116,2025-10-20,2025,10,CARD,3674.32,SUCCESS
2320,116,2026-01-05,2026,1,UPI,2116.21,SUCCESS
2321,116,2025-12-10,2025,12,CARD,1650.1,SUCCESS
2322,116,2025-12-22,2025,12,CARD,3228.65,SUCCESS
2323,116,2025-11-16,2025,11,UPI,3068.69,SUCCESS
2324,116,2025-12-01,2025,12,CARD,4300.77,SUCCESS
2325,116,2025-11-27,2025,11,CARD,4101.38,SUCCESS
2326,116,2025-12-20,2025,12,UPI,1036.22,SUCCESS
2327,116,2025-11-15,2025,11,CARD,2294.66,SUCCESS
2328,116,2025-12-28,2025,12,CARD,2069.63,SUCCESS
2329,116,2026-01-29,2026,1,CARD,4712.15,SUCCESS
2330,116,2026-01-18,2026,1,UPI,1848.66,SUCCESS
2331,116,2025-11-29,2025,11,UPI,4276.96,FAILED
2332,116,2025-11-29,2025,11,CARD,4623.1,SUCCESS
2333,116,2025-10-03,2025,10,UPI,4463.4,SUCCESS
2334,116,2025-12-08,2025,12,CARD,3152.77,SUCCESS
2335,116,2026-01-10,2026,1,UPI,2423.4,SUCCESS
2336,116,2025-10-23,2025,10,CARD,1435.49,SUCCESS
2337,116,2026-01-08,2026,1,UPI,4148.63,SUCCESS
2338,116,2025-12-30,2025,12,UPI,75.83,SUCCESS
2339,116,2025-11-18,2025,11,UPI,1626.21,SUCCESS
2340,116,2025-10-10,2025,10,UPI,1268.93,SUCCESS
2341,117,2025-11-20,2025,11,UPI,3782.1,FAILED
2342,117,2025-11-19,2025,11,UPI,2222.24,SUCCESS
2343,117,2025-12-04,2025,12,UPI,372.65,SUCCESS
2344,117,2025-12-26,2025,12,UPI,3870.35,SUCCESS
2345,117,2025-11-19,2025,11,UPI,4207.86,SUCCESS
2346,117,2026-01-17,2026,1,CARD,4382.69,SUCCESS
2347,117,2025-11-21,2025,11,UPI,4747.84,SUCCESS
2348,117,2025-11-17,2025,11,CARD,2481.41,SUCCESS
2349,117,2026-01-28,2026,1,UPI,106.11,SUCCESS
2350,117,2025-12-23,2025,12,CARD,1850.33,SUCCESS
2351,117,2025-12-21,2025,12,UPI,3663.1,SUCCESS
2352,117,2025-11-07,2025,11,CARD,913.35,SUCCESS
2353,118,2026-01-25,2026,1,UPI,104.97,SUCCESS
2354,118,2025-10-16,2025,10,UPI,3604.06,SUCCESS
2355,118,2025-10-07,2025,10,UPI,2014.81,SUCCESS
2356,118,2025-11-11,2025,11,CARD,774.84,SUCCESS
2357,118,2025-12-09,2025,12,UPI,2858.69,SUCCESS
2358,118,2025-12-24,2025,12,UPI,3854.47,SUCCESS
2359,118,2025-12-10,2025,12,CARD,3623.14,SUCCESS
2360,118,2025-12-11,2025,12,CARD,1427.41,SUCCESS
2361,118,2025-12-11,2025,12,CARD,3198.66,SUCCESS
2362,118,2026-01-03,2026,1,UPI,4324.8,SUCCESS
2363,118,2025-12-07,2025,12,CARD,2785.8,SUCCESS
2364,118,2025-10-23,2025,10,CARD,4819.19,SUCCESS
2365,118,2025-11-15,2025,11,CARD,225.91,SUCCESS
2366,118,2025-10-26,2025,10,CARD,4739.0,SUCCESS
2367,118,2025-12-11,2025,12,CARD,3326.91,SUCCESS
2368,118,2025-11-24,2025,11,UPI,4985.48,SUCCESS
2369,118,2025-11-30,2025,11,UPI,2370.08,SUCCESS
2370,118,2025-11-19,2025,11,CARD,2341.0,FAILED
2371,118,2025-10-15,2025,10,CARD,1444.39,SUCCESS
2372,118,2026-01-01,2026,1,CARD,947.8,SUCCESS
2373,118,2026-01-18,2026,1,CARD,4175.46,SUCCESS
2374,118,2025-12-02,2025,12,CARD,195.59,SUCCESS
2375,118,2026-01-06,2026,1,UPI,2555.66,SUCCESS
2376,118,2026-01-27,2026,1,CARD,1993.99,SUCCESS
2377,118,2025-11-28,2025,11,CARD,2180.86,SUCCESS
2378,118,2025-11-24,2025,11,CARD,743.39,SUCCESS
2379,118,2025-11-25,2025,11,UPI,3368.68,SUCCESS
2380,118,2025-10-19,2025,10,CARD,498.28,SUCCESS
2381,118,2026-01-16,2026,1,UPI,1350.78,SUCCESS
2382,118,2025-12-03,2025,12,CARD,2029.8,SUCCESS
2383,119,2025-10-23,2025,10,CARD,4246.56,SUCCESS
2384,119,2025-11-10,2025,11,CARD,4564.09,SUCCESS
2385,119,2026-01-17,2026,1,CARD,1469.17,SUCCESS
2386,119,2025-12-13,2025,12,CARD,2315.16,SUCCESS
2387,119,2025-11-30,2025,11,CARD,2054.88,SUCCESS
2388,119,2026-01-02,2026,1,CARD,985.34,SUCCESS
2389,119,2025-12-30,2025,12,UPI,2463.67,FAILED
2390,119,2025-11-15,2025,11,CARD,1708.93,SUCCESS
2391,119,2025-12-09,2025,12,CARD,2859.74,SUCCESS
2392,119,2025-12-12,2025,12,UPI,3804.98,FAILED
2393,119,2025-10-16,2025,10,UPI,3873.85,SUCCESS
2394,119,2026-01-12,2026,1,UPI,2973.55,SUCCESS
2395,119,2025-11-10,2025,11,UPI,255.6,SUCCESS
2396,119,2025-10-10,2025,10,UPI,2702.75,SUCCESS
2397,119,2025-11-25,2025,11,CARD,1496.45,FAILED
2398,119,2025-10-12,2025,10,CARD,4013.77,SUCCESS
2399,119,2025-10-07,2025,10,UPI,584.77,SUCCESS
2400,119,2025-12-01,2025,12,CARD,959.7,SUCCESS
2401,120,2025-11-01,2025,11,UPI,3807.53,SUCCESS
2402,120,2025-10-27,2025,10,UPI,1291.13,SUCCESS
2403,120,2025-10-04,2025,10,CARD,708.92,SUCCESS
2404,120,2026-01-23,2026,1,UPI,1494.7,SUCCESS
2405,120,2025-10-31,2025,10,UPI,4815.65,SUCCESS
2406,120,2025-11-20,2025,11,UPI,257.99,SUCCESS
2407,120,2025-11-22,2025,11,CARD,1311.34,SUCCESS
2408,120,2026-01-18,2026,1,UPI,3725.93,SUCCESS
2409,120,2025-11-23,2025,11,UPI,335.35,SUCCESS
2410,120,2025-10-25,2025,10,UPI,1001.79,SUCCESS
2411,120,2025-11-16,2025,11,UPI,1575.21,SUCCESS
2412,120,2025-11-09,2025,11,CARD,1010.6,SUCCESS
2413,120,2026-01-04,2026,1,CARD,2406.31,SUCCESS
2414,120,2025-12-03,2025,12,UPI,1713.92,SUCCESS
2415,120,2025-10-05,2025,10,CARD,4275.99,SUCCESS
2416,120,2025-12-28,2025,12,CARD,1122.96,SUCCESS
2417,120,2025-12-28,2025,12,UPI,3568.92,SUCCESS
2418,120,2025-11-15,2025,11,CARD,2556.75,SUCCESS
2419,121,2025-11-28,2025,11,UPI,4761.99,FAILED
2420,121,2025-12-07,2025,12,CARD,3822.98,SUCCESS
2421,121,2025-10-11,2025,10,UPI,2405.39,SUCCESS
2422,121,2025-12-08,2025,12,CARD,160.97,SUCCESS
2423,121,2026-01-20,2026,1,UPI,121.59,SUCCESS
2424,121,2025-12-31,2025,12,CARD,2542.36,SUCCESS
2425,121,2025-10-13,2025,10,UPI,4553.19,SUCCESS
2426,121,2025-10-01,2025,10,UPI,4752.08,SUCCESS
2427,121,2025-12-26,2025,12,CARD,1646.19,SUCCESS
2428,121,2025-11-03,2025,11,UPI,954.74,FAILED
2429,121,2025-10-03,2025,10,CARD,1689.31,SUCCESS
2430,121,2026-01-09,2026,1,UPI,2382.3,FAILED
2431,121,2025-12-28,2025,12,CARD,4627.52,SUCCESS
2432,121,2025-10-03,2025,10,CARD,755.96,SUCCESS
2433,121,2026-01-12,2026,1,CARD,3688.98,SUCCESS
2434,121,2026-01-27,2026,1,CARD,1503.68,SUCCESS
2435,121,2025-10-24,2025,10,CARD,378.29,SUCCESS
2436,121,2026-01-14,2026,1,CARD,3820.37,SUCCESS
2437,121,2025-10-07,2025,10,UPI,3958.12,SUCCESS
2438,122,2025-12-09,2025,12,CARD,4525.66,SUCCESS
2439,122,2025-12-31,2025,12,UPI,475.35,SUCCESS
2440,122,2025-12-01,2025,12,CARD,2830.87,SUCCESS
2441,122,2025-12-26,2025,12,CARD,4718.84,FAILED
2442,122,2025-10-20,2025,10,UPI,4336.05,SUCCESS
2443,122,2025-12-17,2025,12,UPI,4639.11,SUCCESS
2444,122,2026-01-02,2026,1,CARD,3238.01,SUCCESS
2445,122,2025-12-09,2025,12,CARD,2480.44,SUCCESS
2446,122,2025-11-12,2025,11,UPI,1207.12,FAILED
2447,122,2025-10-09,2025,10,CARD,3887.06,FAILED
2448,122,2025-10-15,2025,10,UPI,215.41,SUCCESS
2449,122,2025-12-23,2025,12,CARD,4377.14,SUCCESS
2450,122,2025-10-30,2025,10,CARD,4300.4,SUCCESS
2451,122,2025-10-12,2025,10,CARD,2347.58,SUCCESS
2452,122,2026-01-25,2026,1,UPI,4452.98,SUCCESS
2453,122,2025-12-23,2025,12,UPI,2166.35,FAILED
2454,122,2026-01-01,2026,1,CARD,2252.22,SUCCESS
2455,122,2025-10-15,2025,10,CARD,901.96,SUCCESS
2456,122,2025-10-19,2025,10,CARD,4163.3,SUCCESS
2457,122,2025-11-16,2025,11,UPI,250.26,SUCCESS
2458,122,2025-12-11,2025,12,UPI,2123.31,SUCCESS
2459,122,2025-10-04,2025,10,CARD,1331.79,SUCCESS
2460,122,2026-01-14,2026,1,CARD,1919.06,FAILED
2461,122,2025-11-22,2025,11,CARD,4238.4,SUCCESS
2462,122,2025-10-01,2025,10,UPI,860.39,SUCCESS
2463,122,2025-10-08,2025,10,CARD,2801.99,SUCCESS
2464,122,2025-12-16,2025,12,UPI,1574.37,SUCCESS
2465,122,2026-01-04,2026,1,UPI,3000.17,SUCCESS
2466,122,2025-12-18,2025,12,CARD,4235.43,SUCCESS
2467,122,2025-12-01,2025,12,CARD,2487.99,SUCCESS
2468,123,2026-01-12,2026,1,CARD,4932.31,FAILED
2469,123,2025-10-05,2025,10,CARD,873.11,SUCCESS
2470,123,2025-10-10,2025,10,CARD,2937.11,FAILED
2471,123,2025-11-12,2025,11,CARD,600.89,SUCCESS
2472,123,2025-11-02,2025,11,CARD,3915.33,SUCCESS
2473,123,2025-12-11,2025,12,CARD,2109.65,SUCCESS
2474,123,2025-10-04,2025,10,UPI,3997.88,FAILED
2475,123,2026-01-11,2026,1,UPI,4171.56,SUCCESS
2476,123,2025-12-01,2025,12,CARD,1989.06,SUCCESS
2477,123,2026-01-28,2026,1,CARD,1928.25,SUCCESS
2478,123,2026-01-23,2026,1,UPI,83.27,SUCCESS
2479,123,2026-01-28,2026,1,CARD,3663.62,FAILED
2480,123,2025-11-08,2025,11,UPI,4959.48,SUCCESS
2481,123,2025-12-26,2025,12,UPI,4205.56,SUCCESS
2482,123,2026-01-06,2026,1,UPI,1773.74,SUCCESS
2483,123,2025-12-07,2025,12,UPI,1084.6,SUCCESS
2484,124,2025-11-24,2025,11,UPI,3761.51,SUCCESS
2485,124,2025-12-30,2025,12,CARD,1342.4,SUCCESS
2486,124,2026-01-08,2026,1,CARD,2318.48,SUCCESS
2487,124,2026-01-25,2026,1,CARD,476.3,SUCCESS
2488,124,2026-01-06,2026,1,CARD,1466.49,SUCCESS
2489,124,2026-01-24,2026,1,UPI,2347.56,SUCCESS
2490,124,2026-01-10,2026,1,UPI,501.84,SUCCESS
2491,124,2026-01-08,2026,1,UPI,441.01,FAILED
2492,124,2025-11-01,2025,11,CARD,4472.83,SUCCESS
2493,124,2025-12-18,2025,12,UPI,1678.25,SUCCESS
2494,124,2025-11-11,2025,11,CARD,4481.21,SUCCESS
2495,124,2025-11-20,2025,11,CARD,4670.78,SUCCESS
2496,124,2025-10-16,2025,10,UPI,4497.3,SUCCESS
2497,124,2026-01-20,2026,1,CARD,3035.82,SUCCESS
2498,124,2026-01-16,2026,1,UPI,1589.76,SUCCESS
2499,124,2025-12-08,2025,12,UPI,4701.79,SUCCESS
2500,124,2025-10-13,2025,10,UPI,2249.17,SUCCESS
2501,124,2026-01-28,2026,1,CARD,4242.83,SUCCESS
2502,124,2025-12-08,2025,12,CARD,4744.91,SUCCESS
2503,124,2025-11-03,2025,11,CARD,2837.45,SUCCESS
2504,124,2026-01-10,2026,1,UPI,3932.27,SUCCESS
2505,124,2025-10-17,2025,10,UPI,3425.53,SUCCESS
2506,124,2025-12-03,2025,12,CARD,2307.64,SUCCESS
2507,124,2025-12-22,2025,12,CARD,1626.14,FAILED
2508,125,2025-10-16,2025,10,UPI,1412.98,SUCCESS
2509,125,2025-11-22,2025,11,UPI,1173.4,SUCCESS
2510,125,2025-12-13,2025,12,UPI,3345.06,SUCCESS
2511,125,2025-11-19,2025,11,UPI,2467.35,SUCCESS
2512,125,2025-11-13,2025,11,UPI,1858.16,SUCCESS
2513,125,2025-11-24,2025,11,CARD,3061.93,SUCCESS
2514,125,2026-01-28,2026,1,UPI,4795.33,SUCCESS
2515,125,2025-12-11,2025,12,CARD,1717.96,SUCCESS
2516,125,2025-11-30,2025,11,CARD,4097.97,SUCCESS
